judul,text,tanggal,sentimen
"Cadangan Devisa RI Pecah Rekor Tertinggi Sepanjang Masa, BI Buka Suara","cadangan devisa RI pecah rekor tertinggi sepanjang masa , BI buka suara",2024/09/06,positif
"Wall Street Ambruk, Investor Taking Profit Jelang Akhir Pekan","wall street ambruk , investor taking profit jelang akhir pekan",2024/03/22,negatif
"Ini Penyebab IHSG Anjlok, Ada Efek Trumpcession?","ini penyebab IHSG anjlok , ada efek trumpcession ?",2025/03/11,negatif
"2023, Pelindo Catat Laba Rp 4 Triliun","2023 , pelindo catat laba rp 4 triliun",2024/07/03,positif
"IHSG Bertahan di 7.400, Asing Koleksi Saham Ini","IHSG bertahan di 7.400 , asing koleksi saham ini",2024/12/12,positif
"Jadi Bos Danantara, Pandu Sjahrir Pamit Mundur dari TOBA","jadi bos danantara , pandu sjahrir pamit mundur dari TOBA",2025/03/10,netral
Catat Saldo Minimal BCA dan Biaya Admin Sesuai Jenis Tabungan,catat saldo minimal BCA dan biaya admin sesuai jenis tabungan,2024/12/04,netral
"Batu Bara 'Bakal' Hilang, Energi Ini Bisa Bikin RI Jadi Raja","batu bara bakal hilang , energi ini bisa bikin RI jadi raja",2024/01/19,netral
"IHSG Ditutup Anjlok 1,14%, Saham Perbankan Jadi Pemberat Utama","IHSG ditutup anjlok 1.14% , saham perbankan jadi pemberat utama",2025/02/19,negatif
Asing Lepas 10 Saham Ini Saat IHSG Gagal Naik ke 7.300,asing lepas 10 saham ini saat IHSG gagal naik ke 7.300,2025/01/24,negatif
"IHSG Belum Lelah, Dibuka Kuat & Dekati Level 7.800-an","IHSG belum lelah , dibuka kuat dekati level 7800-an",2024/09/11,positif
"Orang Terkaya Israel Mesin Uangnya Ramai Dipakai di RI, Ini Daftarnya","orang terkaya israel mesin uangnya ramai dipakai di RI , ini daftarnya",2025/01/05,netral
BRI Hadirkan Platform Agar UMKM Naik Kelas,BRI hadirkan platform agar UMKM naik kelas,2025/01/30,positif
"Harta Karun Rp 15 Triliun Disita Pemerintah, Penemunya Hidup Melarat","harta karun rp 15 triliun disita pemerintah , penemunya hidup melarat",2025/03/09,negatif
"Tesla Cuan Rp 14 T dalam 3 Bulan Jualan Karbon, Emiten RI Bisa Juga?","tesla cuan rp 14 t dalam 3 bulan jualan karbon , emiten RI bisa juga ?",2024/07/24,positif
"Tempo Scan (TSPC) Bagi Dividen Interim Rp 112,7 Miliar, Ini Jadwalnya","tempo scan ( TSPC ) bagi dividen interim rp 112.7 miliar , ini jadwalnya",2024/11/22,positif
"Realisasi Tak Optimal, AJB Bumiputera 1912 Revisi RPK","realisasi tak optimal , AJB bumiputera 1912 revisi RPK",2024/02/20,negatif
"Lewat Global Bond, BNI Diversifikasi Sumber Pendanaan","lewat global bond , BNI diversifikasi sumber pendanaan",2024/04/03,positif
"Anak Usaha ASLI Terima Kontrak Proyek IKN, Segini Nilainya","anak usaha ASLI terima kontrak proyek IKN , segini nilainya",2024/07/27,netral
Lengkap! Keputusan BI Tahan Suku Bunga Acuan 6%,lengkap ! keputusan BI tahan suku bunga acuan 6%,2024/11/20,netral
Asing Terciduk Kompak Lego 10 Saham Ini Saat IHSG Menguat,asing terciduk kompak lego 10 saham ini saat IHSG menguat,2025/03/07,negatif
"Langkah Tegas Perangi Judi Online, BRI Blokir 3 Ribu Rekening","langkah tegas perangi judi online , BRI blokir 3 ribu rekening",2024/11/16,negatif
"Glodok Plaza Kebakaran, Ini Kata Pemiliknya Soal Kerugian","glodok plaza kebakaran , ini kata pemiliknya soal kerugian",2025/01/17,negatif
"Awas Salah! Cek Syarat, Cara & Lokasi Tukar Uang Lebaran Resmi 2025","awas salah ! cek syarat , cara lokasi tukar uang lebaran resmi 2025",2025/03/06,netral
"Indeks Dolar Turun, Rupiah Menguat ke Rp 15.865/US$","indeks dolar turun , rupiah menguat ke rp 15.865us",2024/11/28,positif
Anak Usaha Pelindo Pantau Pergerakan Kapal Kargo Secara Realtime,anak usaha pelindo pantau pergerakan kapal kargo secara realtime,2024/07/03,netral
"Pemilik Teguk (TGUK), Ada Banyak Gerai tapi Cuma Punya 4 Karyawan","pemilik teguk ( tguk ) , ada banyak gerai tapi cuma punya 4 karyawan",2025/02/11,netral
OJK Resmi Bubarkan Dapen Universitas Islam Bandung (UNISBA),OJK resmi bubarkan dapen universitas islam bandung ( unisba ),2024/09/13,netral
"Dibuka Hari Ini, Cek Syarat & Tata Cara Daftar Rekrutmen Bersama BUMN","dibuka hari ini , cek syarat tata cara daftar rekrutmen bersama BUMN",2024/03/23,netral
"Viral Garuda Biru Tolak PPN 12%, Kantor Sri Mulyani Buka Suara","viral garuda biru tolak PPN 12% , kantor sri mulyani buka suara",2024/11/21,netral
Sumber Global Energy (SGER) Tegaskan Tudingan Danka Bersifat Sepihak,sumber global energy ( SGER ) tegaskan tudingan danka bersifat sepihak,2024/11/12,netral
"Bursa Asia Mayoritas Merah, IHSG Paling Amburadul","bursa asia mayoritas merah , IHSG paling amburadul",2025/02/25,negatif
"Santa Claus Rally Bisa Bikin Investor Cuan Saham Akhir Tahun, Apa Itu?","santa claus rally bisa bikin investor cuan saham akhir tahun , apa itu ?",2024/12/09,positif
"Ditunjuk Dorong Progam 3 Juta Rumah dengan BRI, Ini Penjelasan Bos BTN","ditunjuk dorong progam 3 juta rumah dengan BRI , ini penjelasan bos BTN",2024/11/14,netral
"Harga Minyak Mentah Naik jadi US$87,61, Ini Penyebabnya","harga minyak mentah naik jadi us 87.61 , ini penyebabnya",2024/05/03,negatif
Pelopor Proyek Kredit Karbon Dituduh Tipu Pelanggan-Investor Rp 15 T,pelopor proyek kredit karbon dituduh tipu pelanggan-investor rp 15 t,2024/10/04,negatif
Pemegang Saham Bank Banten (BEKS) Setuju Bank Jatim (BJTM) Masuk,pemegang saham bank banten ( BEKS ) setuju bank jatim ( BJTM ) masuk,2024/11/19,netral
"Motor-Mobil Wajib Asuransi di 2025, Ini Penjelasan Jokowi dan OJK","motor-mobil wajib asuransi di 2025 , ini penjelasan jokowi dan OJK",2024/07/28,netral
"Mobilnya Dipakai Prabowo, Ini Pemilik Saham Pindad","mobilnya dipakai prabowo , ini pemilik saham pindad",2024/10/23,netral
"Jelang Akhir Tahun, Dolar Turun Tipis ke Rp16.150","jelang akhir tahun , dolar turun tipis ke rp 16.150",2024/12/24,positif
"Harga Batu Bara Masih Bergairah, Kok Sahamnya di RI Merana?","harga batu bara masih bergairah , kok sahamnya di RI merana ?",2024/07/23,negatif
"Konglomerat Ratan Tata Meninggal Dunia, Ini Perjalanan Bisnisnya","konglomerat ratan tata meninggal dunia , ini perjalanan bisnisnya",2024/10/10,negatif
Bos OJK Buka Suara Soal Dugaan Suap IPO Puluhan Miliar di BEI,bos OJK buka suara soal dugaan suap IPO puluhan miliar di BEI,2024/08/27,netral
"Aksi Jual Asing Mengecil, Saatnya IHSG Rebound?","aksi jual asing mengecil , saatnya IHSG rebound ?",2025/03/25,positif
"Ini Dia Perusahaan Investasi Terbesar di Dunia, Asetnya US$ 10,47 T","ini dia perusahaan investasi terbesar di dunia , asetnya US 10.47 t",2024/04/14,netral
Simak Waktu-Waktu Terbaik untuk Jual-Beli Saham,simak waktu-waktu terbaik untuk jual-beli saham,2025/03/27,netral
Bos IFG Ungkap Pertanggungjawaban Restrukturisasi Jiwasraya,bos IFG ungkap pertanggungjawaban restrukturisasi jiwasraya,2024/09/17,netral
"7 Aturan Baru Pinjol, Debt Collector Boleh Tagih Nasabah","7 aturan baru pinjol , debt collector boleh tagih nasabah",2025/01/15,netral
"Saham MSIG Life (LIFE) Terbang, Seminggu Meroket 107% Lebih","saham MSIG life ( LIFE ) terbang , seminggu meroket 107% lebih",2024/09/18,positif
"Prabowo Mau Hapus Utang Bank Petani & Nelayan, Ini Syaratnya","prabowo mau hapus utang bank petani nelayan , ini syaratnya",2024/11/11,netral
"AS Ungkap Data Penting Terbaru, Dolar Turun ke Rp 15.575","AS ungkap data penting terbaru , dolar turun ke rp 15.575",2024/10/11,positif
BMRI Luncurkan Kartu Kredit Donasi & Layanan Filantropi Digital,BMRI luncurkan kartu kredit donasi layanan filantropi digital,2024/11/29,positif
Kisah Robohnya Kerajaan Bisnis Salim Usai Berjaya 3 Dekade,kisah robohnya kerajaan bisnis salim usai berjaya 3 dekade,2025/02/08,netral
"Direktur Independen Mengundurkan Diri, CENT Ubah Susunan Direksi","direktur independen mengundurkan diri , CENT ubah susunan direksi",2025/01/03,negatif
"IHSG Ambruk Diseret Demo Besar, Saham Ini Malah Cuan Gede","IHSG ambruk diseret demo besar , saham ini malah cuan gede",2024/08/22,positif
Bos LPS: Perlu Ada Skema Baru Biar Bankir Bukan Cuma Cari Untung,bos LPS : perlu ada skema baru biar bankir bukan cuma cari untung,2024/02/29,netral
"IHSG Sesi I Loyo, Ternyata Ini Penyebabnya","IHSG sesi i loyo , ternyata ini penyebabnya",2024/07/16,negatif
"Pembantu Ini Nekat Pakai Gaji untuk Beli Saham, Hasilnya Tak Terduga","pembantu ini nekat pakai gaji untuk beli saham , hasilnya tak terduga",2024/02/25,netral
Bumi Resources (BUMI) Angkat Lagi Komisaris Utama dan 3 Direktur,bumi resources ( BUMI ) angkat lagi komisaris utama dan 3 direktur,2024/06/29,netral
Begini Cara BNI Dukung Transisi Hijau Sektor Energi,begini cara BNI dukung transisi hijau sektor energi,2024/09/25,netral
"BI Tahan Lagi Suku Bunga Acuan, IHSG Lanjut Merana","BI tahan lagi suku bunga acuan , IHSG lanjut merana",2024/12/18,negatif
BRI Dinobatkan Sebagai Bank Persero Dengan Kinerja Terbaik,BRI dinobatkan sebagai bank persero dengan kinerja terbaik,2024/07/09,positif
"Menanti Neraca Dagang RI, Akankah Rupiah Lanjut Menguat Hari Ini?","menanti neraca dagang RI , akankah rupiah lanjut menguat hari ini ?",2025/02/17,netral
"Laba Asuransi Umum Anjlok 197,8%, Ini Penyebabnya","laba asuransi umum anjlok 197.8% , ini penyebabnya",2025/03/05,negatif
"IHSG Balik ke Level 7.400, Sentuh Level Tertinggi 5 Bulan","IHSG balik ke level 7.400 , sentuh level tertinggi 5 bulan",2024/08/14,positif
Asing Diam-Diam Borong 10 Saham Ini Kala IHSG Ambruk Pekan Lalu,asing diam-diam borong 10 saham ini kala IHSG ambruk pekan lalu,2024/11/11,positif
"IHSG Longsor, Asing Banyak Lepas 10 Saham Ini","IHSG longsor , asing banyak lepas 10 saham ini",2024/10/04,negatif
"Luncurkan Super-app, BSI Jadi Bank Syariah Terbesar ke-9 di Dunia","luncurkan super-app , BSI jadi bank syariah terbesar ke-9 di dunia",2024/11/09,positif
"Danantara Bakal Kelola 2 Holding, Wamen Tiko: Menteri BUMN Bantu Atur","danantara bakal kelola 2 holding , wamen tiko : menteri BUMN bantu atur",2025/02/24,netral
"Breaking: Trump Effect, IHSG Ambruk 1%","breaking : trump effect , IHSG ambruk 1%",2024/11/07,negatif
"Jelang Keputusan Suku Bunga BI, IHSG Dibuka Cerah Lagi","jelang keputusan suku bunga BI , IHSG dibuka cerah lagi",2024/11/20,positif
"BI Stress Test Perbankan RI Sehat, Ini Buktinya!","BI stress test perbankan RI sehat , ini buktinya !",2024/11/20,netral
"Asing Bermanuver Serok Saham GOTO Rp 193,5 M, Ada Apa?","asing bermanuver serok saham GOTO rp 193.5 M , ada apa ?",2024/10/23,positif
"Bank Sentral Eropa Akan Pangkas Suku Bunga, Dolar Naik ke Rp 15.520","bank sentral eropa akan pangkas suku bunga , dolar naik ke rp 15.520",2024/10/17,negatif
"Cegah Pungli, Bos Pelindo Ungkap Rencananya Soal Gerbang Otomatis","cegah pungli , bos pelindo ungkap rencananya soal gerbang otomatis",2024/07/03,netral
"Terkuak, Ini Penyebab Laba Asuransi Tugu (TUGU) Melonjak 281%","terkuak , ini penyebab laba asuransi tugu ( TUGU ) melonjak 281%",2024/04/03,positif
"IHSG Jatuh Parah, Begini Situasi Rupiah Terkini!","IHSG jatuh parah , begini situasi rupiah terkini !",2025/03/18,negatif
"Sektor Keuangan RI Dinilai IMF dan Bank Dunia, Ini Hasilnya!","sektor keuangan RI dinilai IMF dan bank dunia , ini hasilnya !",2024/08/02,netral
Mantap! Sunarso Dinobatkan Sebagai The Best CEO dari Finance Asia,mantap ! sunarso dinobatkan sebagai the best CEO dari finance asia,2024/06/27,positif
Bankir Kompak Bilang Gini Soal Nasib Ekonomi RI di Tangan Prabowo,bankir kompak bilang gini soal nasib ekonomi RI di tangan prabowo,2024/11/26,netral
"Prabowo Target Ekonomi 8%, Sri Mulyani Ungkap Jurus Rahasianya!","prabowo target ekonomi 8% , sri mulyani ungkap jurus rahasianya !",2025/01/30,netral
"Emiten Teknologi Remala Abadi (DATA) IPO, Dananya Bakal Dipakai Ini","emiten teknologi remala abadi ( DATA ) IPO , dananya bakal dipakai ini",2024/05/03,positif
IHSG Sepekan Keok Diombang-ambing Emiten Orang Terkaya RI,IHSG sepekan keok diombang-ambing emiten orang terkaya RI,2024/01/21,negatif
"Investor Ambil Untung di Sektor Teknologi, Indeks Wall Street Ambruk","investor ambil untung di sektor teknologi , indeks wall street ambruk",2024/07/18,negatif
Kisah Eks Buruh Pabrik Sukses Jadi Bos Logistik Kaya Raya,kisah eks buruh pabrik sukses jadi bos logistik kaya raya,2024/12/03,netral
"Inflasi Medis Tinggi, OJK RIlis Aturan Baru Klaim Asuransi Tahun Depan","inflasi medis tinggi , OJK rilis aturan baru klaim asuransi tahun depan",2024/11/22,negatif
"Danantara Sah Dibentuk, Ini Tanggapan Pengamat Hingga Bos Besarnya","danantara sah dibentuk , ini tanggapan pengamat hingga bos besarnya",2025/02/05,netral
3 Emiten Ini Gak Dijamin BEI di Pasar Negosiasi,3 emiten ini gak dijamin BEI di pasar negosiasi,2024/08/29,negatif
"Tabungan BSI Tumbuh di Atas Rata-Rata Industri, Ini Penopangnya","tabungan BSI tumbuh di atas rata-rata industri , ini penopangnya",2024/10/29,positif
Pelimpahan Berkas Harvey Moeis di Kasus Timah Rampung Bulan Ini,pelimpahan berkas harvey moeis di kasus timah rampung bulan ini,2024/06/13,netral
Negara Mau Suntik Modal ke 3 BUMN Karya Disulap Jadi Agrinas,negara mau suntik modal ke 3 BUMN karya disulap jadi agrinas,2025/03/13,positif
"Belajar dari Ray Dalio, Timbun Kekayaan Rp294,7 T Berkat Hedge Fund","belajar dari ray dalio , timbun kekayaan rp 294.7 t berkat hedge fund",2024/08/28,netral
Anak Usaha Delta Dunia Makmur (DOID) Kantongi Obligasi Rp 1 Triliun,anak usaha delta dunia makmur ( DOID ) kantongi obligasi rp 1 triliun,2024/10/02,positif
"Berawal dari Jualan Kelontong, Sekeluarga Punya Harta Tembus Rp305 T","berawal dari jualan kelontong , sekeluarga punya harta tembus rp 305 t",2024/12/25,netral
"Asing Kabur Bawa Rp4,7 T, IHSG Sudah Ambruk 8%","asing kabur bawa rp 4.7T , IHSG sudah ambruk 8%",2025/02/12,negatif
"BEI Belum Capai Target IPO 2024, Tolak 30% Pengajuan Calon Emiten","BEI belum capai target IPO 2024 , tolak 30% pengajuan calon emiten",2024/10/23,negatif
"Breaking! Sempat Turun 4,44%, IHSG Kembali Naik Lagi","breaking ! sempat turun 4.44% , IHSG kembali naik lagi",2025/03/24,positif
"Sosok Hashim Djojohadikusumo, Pengusaha Besar Adik Prabowo","sosok hashim djojohadikusumo , pengusaha besar adik prabowo",2025/02/04,netral
"Menanti Sabda Sri Mulyani - BI, Rupiah Bisa Happy Weekend?","menanti sabda sri mulyani - BI , rupiah bisa happy weekend ?",2025/01/24,netral
"Simak Promo 17 Agustus Bank Mandiri Berikut, Jangan Sampai Kelewatan","simak promo 17 agustus bank mandiri berikut , jangan sampai kelewatan",2024/08/17,netral
"Sebulan Harga Naik 289%, Bursa Gembok Saham MMIX","sebulan harga naik 289% , bursa gembok saham MMIX",2025/01/13,negatif
"Digadang Bakal Lawan Anies di Pilgub DKI, Segini Harta Andika Perkasa","digadang bakal lawan anies di pilgub DKI , segini harta andika perkasa",2024/07/02,netral
"IHSG Terbang Nyaris 2%, Asing Kompak Borong Saham Ini","IHSG terbang nyaris 2% , asing kompak borong saham ini",2024/12/05,positif
"IHSG Gagal Nanjak, 8 Saham Ini Jadi Beban","IHSG gagal nanjak , 8 saham ini jadi beban",2024/02/22,negatif
"Geruduk Pabrik di Jatim, Bea Cukai Amankan 542 Karton Rokok Ilegal","geruduk pabrik di jatim , bea cukai amankan 542 karton rokok ilegal",2025/03/18,negatif
"Rupiah Ambruk Lawan Dolar AS Dalam Sepekan, Cek Datanya!","rupiah ambruk lawan dolar AS dalam sepekan , cek datanya !",2024/03/02,negatif
Sah! Bos Alfamart Solihin Jadi Ketua Aprindo 2024-2028,sah ! bos alfamart solihin jadi ketua aprindo 2024-2028,2024/11/18,netral
"Investor Happy, Emiten Perbankan & Blue Chip Kompak Terbang","investor happy , emiten perbankan blue chip kompak terbang",2025/03/03,positif
"IHSG Cetak Rekor Intraday Lagi, 5 Saham Ini Jadi Penopangnya","IHSG cetak rekor intraday lagi , 5 saham ini jadi penopangnya",2024/09/10,positif
"Cetak Rekor IPO, Nasib BUKA kini Tutup Lapak, PHK & Digugat Pailit","cetak rekor IPO , nasib BUKA kini tutup lapak , PHK digugat pailit",2025/01/20,negatif
"Sritex (SRIL) Punya Utang di Bank Rp12,66 T, BCA-Danamon Buka Suara","sritex ( SRIL ) punya utang di bank rp 12.66T , bca-danamon buka suara",2024/10/29,netral
BEI Gembok Saham Pengembang Grand House Mulia (HOMI),BEI gembok saham pengembang grand house mulia ( HOMI ),2024/10/24,negatif
"Tabungan Masyarakat Seret, Ini Respons Bankir Soal Perang Likuiditas","tabungan masyarakat seret , ini respons bankir soal perang likuiditas",2025/02/27,negatif
"Jokowi Teken Aturan Asuransi Bagi Eks Menteri, OJK Beri Bocorannya","jokowi teken aturan asuransi bagi eks menteri , OJK beri bocorannya",2024/10/18,netral
Shimizu Tawarkan Tender Sukarela Rp 580 per Saham ke Investor TOTL,shimizu tawarkan tender sukarela rp 580 per saham ke investor TOTL,2024/07/18,netral
"Alert! IHSG Langsung Ambles 1,51% Usai The Fed Pangkas Suku Bunga",alert ! IHSG langsung ambles 1.51% usai the fed pangkas suku bunga,2024/12/19,negatif
"Saham TUGU Jadi Buruan Investor, Analis Ungkap Sebabnya","saham TUGU jadi buruan investor , analis ungkap sebabnya",2024/03/08,positif
"Awas Rekening Ludes Sekejap, Catat Cara Mudah Hindari Maling M-banking","awas rekening ludes sekejap , catat cara mudah hindari maling m-banking",2024/08/04,netral
"Pemerintah Genjot Daya Beli Warga RI, Kelas Menengah Juga Kebagian!","pemerintah genjot daya beli warga RI , kelas menengah juga kebagian !",2024/10/18,positif
"IHSG Dibuka Naik 0,17%, Kembali Cetak Rekor Sementara","IHSG dibuka naik 0.17% , kembali cetak rekor sementara",2024/08/29,positif
"Bukan Sultan Gadungan, Ini 10 Konglomerat Terkaya Timur Tengah","bukan sultan gadungan , ini 10 konglomerat terkaya timur tengah",2024/01/16,netral
"Black Monday Guncang Pasar Modal Dunia, Petaka 1987 Terulang?","black monday guncang pasar modal dunia , petaka 1987 terulang ?",2024/08/06,negatif
OJK Pede Kenaikan UMP 2025 Dongkrak Minat Masyarakat Beli Asuransi,OJK pede kenaikan UMP 2025 dongkrak minat masyarakat beli asuransi,2024/11/18,positif
"10 Bank RI Bangkrut Sepanjang 2024, Ini Penyebabnya","10 bank RI bangkrut sepanjang 2024 , ini penyebabnya",2024/05/01,negatif
"Wall Street Dibuka Mixed, S&P 500-Nasdaq Masih Merana","wall street dibuka mixed , SP 500-nasdaq masih merana",2024/07/25,negatif
Fix! DPR Tolak Usulan PMN Bank Tanah Senilai Rp 1 Triliun,fix ! DPR tolak usulan PMN bank tanah senilai rp 1 triliun,2024/07/03,netral
"AS Bakal Jor-joran Tambah Utang, RI Malah Kena Getahnya!","AS bakal jor-joran tambah utang , RI malah kena getahnya !",2024/11/20,negatif
"Breaking! BI Tahan Suku Bunga 6%, Dolar Naik ke Rp 16.075","breaking ! BI tahan suku bunga 6% , dolar naik ke rp 16.075",2024/12/18,negatif
"BNI Perbarui BNIDirect, Ini Keunggulannya Buat Korporasi","BNI perbarui bnidirect , ini keunggulannya buat korporasi",2024/10/10,positif
"Patut Dicoba, Ini Strategi Investasi ala Nabi Muhammad","patut dicoba , ini strategi investasi ala nabi muhammad",2025/01/13,netral
Alasan Prabowo Perintahkan 4 Menteri Selamatkan Sritex,alasan prabowo perintahkan 4 menteri selamatkan sritex,2024/10/27,netral
IHSG Dibuka Galau Usai Menguat Dua Hari Berturut-turut,IHSG dibuka galau usai menguat dua hari berturut-turut,2025/03/07,negatif
"Harga Sahamnya Rp 1, Emiten Ini Mau Lakukan Buyback","harga sahamnya rp 1 , emiten ini mau lakukan buyback",2024/07/11,positif
"Asuransi Jasindo Bayar Klaim Gagal Panen Petani Rp 1,1 Miliar",asuransi jasindo bayar klaim gagal panen petani rp 1.1 miliar,2024/01/29,negatif
"Perusahaan 'Bandar' Kripto Masuk Nasdaq 100, Bitcoin Cs Kompak Naik","perusahaan bandar kripto masuk nasdaq 100 , bitcoin cs kompak naik",2024/12/16,positif
Asing Diam-Diam Borong 10 Saham Ini Kala IHSG Cetak ATH Baru,asing diam-diam borong 10 saham ini kala IHSG cetak ATH baru,2024/08/20,positif
"Kena Pajak 40%, Ini Dia Daftar Artis Pemilik Bisnis Karaoke","kena pajak 40% , ini dia daftar artis pemilik bisnis karaoke",2024/01/20,netral
"Rupiah Loyo, Ramai-ramai Warga RI Jual Dolar AS","rupiah loyo , ramai-ramai warga RI jual dolar AS",2025/03/03,negatif
"Banyak Fintech Gugur, OJK Minta Bankir Segera Lakukan Ini","banyak fintech gugur , OJK minta bankir segera lakukan ini",2025/02/22,negatif
Sepupu hingga Mantan Anak Buah Haji Isam Masuk Kabinet Prabowo,sepupu hingga mantan anak buah haji isam masuk kabinet prabowo,2024/10/21,netral
