judul,text,tanggal,sentimen
"Intip 10 Bank dengan Bunga KPR Paling Rendah, Ada yang Cuma 5%","intip 10 bank dengan bunga KPR paling rendah , ada yang cuma 5%",2024/06/21,netral
"Timur Tengah Kembali Panas, Harga Minyak Dunia Malah Anjlok","timur tengah kembali panas , harga minyak dunia malah anjlok",2024/12/02,negatif
"Typo Kinerja Kelebihan Satu 0, Saham Grab-Gojek AS Melesat 60% Sehari","typo kinerja kelebihan satu 0 , saham grab-gojek AS melesat 60% sehari",2024/02/14,positif
"OJK Terbitkan Aturan Tentang Rahasia Bank, Ini Isinya","OJK terbitkan aturan tentang rahasia bank , ini isinya",2025/02/04,netral
Bos BTN Buka-bukaan Jurus Supir Ojol-Tukang Cukur Aman Ajukan KPR,bos BTN buka-bukaan jurus supir ojol-tukang cukur aman ajukan KPR,2025/01/08,netral
Top! STAR Asset Management Raih Penghargaan dari CNBC Indonesia Awards,top ! STAR asset management raih penghargaan dari CNBC indonesia awards,2024/09/25,positif
"Masyarakat Kini Bisa Nabung Emas, Namun LPS  Tidak Jamin Bullion Bank","masyarakat kini bisa nabung emas , namun LPS tidak jamin bullion bank",2025/03/18,netral
"Laba Melesat 200%, Emiten Ini Tumbuh Berlipat","laba melesat 200% , emiten ini tumbuh berlipat",2024/08/01,positif
Bos BI Sebut Asing Mulai Lirik dan Simpan Dana di Saham RI,bos BI sebut asing mulai lirik dan simpan dana di saham RI,2024/07/17,positif
OJK: Situasi 2025 Juga Tidak Lebih Mudah,OJK : situasi 2025 juga tidak lebih mudah,2025/02/11,netral
"Jelang Keputusan Suku Bunga BI & The Fed, IHSG Dibuka Bergairah Lagi","jelang keputusan suku bunga BI the fed , IHSG dibuka bergairah lagi",2024/09/18,positif
"Rupiah Tertekuk Usai The Fed Buka Suara, Dolar Naik ke Rp 16.255","rupiah tertekuk usai the fed buka suara , dolar naik ke rp 16.255",2025/01/30,negatif
"Ketakutan Jokowi di Akhir Jabatan Terbukti, Bankir Teriak Likuiditas","ketakutan jokowi di akhir jabatan terbukti , bankir teriak likuiditas",2024/05/19,negatif
"Satu Lagi Founder GOTO Lego Nyaris Seluruh Saham Seri A, Cuan Segini","satu lagi founder GOTO lego nyaris seluruh saham seri A , cuan segini",2024/09/10,netral
Kredit Konsumer BNI Ngebut! Jadi Pilar Pertumbuhan Bisnis,kredit konsumer BNI ngebut ! jadi pilar pertumbuhan bisnis,2024/08/22,positif
Bos BI Ungkap Efek Perang Tarif Trump Bikin Ekonomi Global Suram,bos BI ungkap efek perang tarif trump bikin ekonomi global suram,2025/03/19,negatif
"Bebas dari Penjara, Sosok Ini Bangkit Jadi Raja Otomotif RI","bebas dari penjara , sosok ini bangkit jadi raja otomotif RI",2024/10/19,netral
"Saham Bank Jumbo Ambruk, Bos BNI (BBNI): Tunggu Saja Pasti Balik","saham bank jumbo ambruk , bos BNI ( bbni ) : tunggu saja pasti balik",2025/02/11,negatif
"Bullion Bank Meluncur, Erick Thohir: Sejarah Luar Biasa Bagi RI","bullion bank meluncur , erick thohir : sejarah luar biasa bagi RI",2025/02/26,positif
"IHSG Hijau Lagi, Asing Masih Jauhi Saham-Saham Ini","IHSG hijau lagi , asing masih jauhi saham-saham ini",2024/10/09,positif
Ternyata! Ini Alasan DPR Loloskan Destry Damayanti Kembali ke Kursi BI,ternyata ! ini alasan DPR loloskan destry damayanti kembali ke kursi BI,2024/06/03,netral
Erick Thohir Ungkap Tantangan Utama Bikin Rumah Jadi Murah,erick thohir ungkap tantangan utama bikin rumah jadi murah,2024/11/27,netral
Jokowi Dorong Optimisme di Tengah Tantangan Global,jokowi dorong optimisme di tengah tantangan global,2024/10/08,positif
"Profil Grup Djarum, Akuisisi Bakmie GM Hingga DATA","profil grup djarum , akuisisi bakmie GM hingga DATA",2025/01/24,netral
"Dampak Pilpres hingga Geopolitik, Laba BFI Finance Anjlok 28,9%","dampak pilpres hingga geopolitik , laba BFI finance anjlok 28.9%",2024/04/25,negatif
"IHSG Mulai Bangkit, Saham Ini Malah Banyak Dilepas Asing","IHSG mulai bangkit , saham ini malah banyak dilepas asing",2025/03/26,negatif
"Perusahaan Sarang Burung Walet (ESTA) Mau IPO, Incar Rp 164,5 M","perusahaan sarang burung walet ( ESTA ) mau IPO , incar rp 164.5 m",2024/07/23,positif
"Teriak Sejak 2021, Ramalan Ngeri Karyawan Indofarma (INAF) Jadi Nyata","teriak sejak 2021 , ramalan ngeri karyawan indofarma ( INAF ) jadi nyata",2024/08/29,netral
"IHSG Happy Weekend, Pekan Depan Siap Jajal Level 7.800?","IHSG happy weekend , pekan depan siap jajal level 7.800?",2024/09/06,positif
"OJK Ungkap Sejumlah Bank Asing Minat Masuk RI, Panin Bank Gimana?","OJK ungkap sejumlah bank asing minat masuk RI , panin bank gimana ?",2024/12/24,netral
"Perkuat Bisnis RSIA, Bundamedik (BMHS) Caplok Entitas Usaha Rp 39 M","perkuat bisnis RSIA , bundamedik ( BMHS ) caplok entitas usaha rp 39 m",2025/02/03,positif
Intip Peluang Cuan dari Saham Kala Pasar Waswas Perang Dagang,intip peluang cuan dari saham kala pasar waswas perang dagang,2025/02/06,netral
"Produk Ramah Lingkungan Jadi Primadona, Begini Prospek Sahamnya","produk ramah lingkungan jadi primadona , begini prospek sahamnya",2024/02/02,netral
"PDN Diretas, Nih Arahan Tegas Erick Thohir ke Semua BUMN!","PDN diretas , nih arahan tegas erick thohir ke semua BUMN !",2024/07/04,negatif
"Terungkap! Ini Alasan BI Rate Susah Turun dari 6,25%",terungkap ! ini alasan BI rate susah turun dari 6.25%,2024/06/03,netral
"BI Tahan Suku Bunga, Dolar Masih Terbang di Rp16.515","BI tahan suku bunga , dolar masih terbang di rp 16.515",2025/03/19,netral
"Pemegang Kripto Silakan Berpesta, Bitcoin Cs Makin Bersinar","pemegang kripto silakan berpesta , bitcoin cs makin bersinar",2024/09/20,positif
"BI Catat Uang Beredar Tembus Rp 9.239,9 T di Februari 2025",BI catat uang beredar tembus rp 9.239.9 t di februari 2025,2025/03/21,netral
Lo Kheng Hong Ungkap Kebiasaan yang Bikin Warga RI Miskin,lo kheng hong ungkap kebiasaan yang bikin warga RI miskin,2024/11/11,netral
"Wall Street Lanjut Ambruk, Investor Lego Saham Nvidia Hingga Apple","wall street lanjut ambruk , investor lego saham nvidia hingga apple",2024/08/06,negatif
"Warga RI Makin Doyan Mobil Listrik, Kredit EV Naik 128,34%","warga RI makin doyan mobil listrik , kredit EV naik 128.34%",2024/07/10,positif
Sosok Ratu Judi Asal Israel yang Hadiri Pelantikan Donald Trump,sosok ratu judi asal israel yang hadiri pelantikan donald trump,2025/01/21,netral
"Michael Steven Masih Buron, Kresna Life Malah Menang Banding Lawan OJK","michael steven masih buron , kresna life malah menang banding lawan OJK",2024/06/21,negatif
"Bitcoin Pesta Pora Tembus Rp 1,78 Miliar Saat Pelantikan Trump",bitcoin pesta pora tembus rp 1.78 miliar saat pelantikan trump,2025/01/21,positif
"Saat IHSG Merah, Asing Terciduk Borong Deretan Saham Konglomerat Ini","saat IHSG merah , asing terciduk borong deretan saham konglomerat ini",2024/07/25,positif
"Masyarakat RI Masih Susah, Asuransi Wajib Motor-Mobil 2025 Molor?","masyarakat RI masih susah , asuransi wajib motor-mobil 2025 molor ?",2024/12/04,netral
Ada Crossing Rp 600 Miliar di Saham DNET Milik Anthony Salim,ada crossing rp 600 miliar di saham DNET milik anthony salim,2024/11/28,positif
"OJK Terima 26.881 Pengaduan, Paling Banyak di Fintech","OJK terima 26.881 pengaduan , paling banyak di fintech",2024/11/01,negatif
Saat Anggota DPR Curhat Ditelpon 'Sales' Bank Tanpa Henti ke OJK,saat anggota DPR curhat ditelpon sales bank tanpa henti ke OJK,2025/02/19,netral
"Bumi Resources (BUMI) Jual 100% Saham CPM ke BRMS, Segini Nilainya","bumi resources ( BUMI ) jual 100% saham CPM ke BRMS , segini nilainya",2024/07/03,netral
"Waspada Pinjol Ilegal Merajalela, Ada Modus 'Salah Transfer' Baru","waspada pinjol ilegal merajalela , ada modus salah transfer baru",2024/06/11,negatif
"BEI Perpanjang Batas Waktu Pemenuhan Free Float Minimum 10%,","BEI perpanjang batas waktu pemenuhan free float minimum 10% ,",2024/10/14,netral
"Selain BTN, OJK Buka Opsi Investor Lain Bagi Bank Muamalat","selain BTN , OJK buka opsi investor lain bagi bank muamalat",2024/08/06,netral
"Anak Pejabat RI Pilih Hidup Melarat, Tak Mau Jual Nama Besar Orang Tua","anak pejabat RI pilih hidup melarat , tak mau jual nama besar orang tua",2025/02/22,netral
Bos Garuda Beri Sinyal Tiket Pesawat Bakal Naik Sebentar Lagi,bos garuda beri sinyal tiket pesawat bakal naik sebentar lagi,2024/11/11,netral
Asing Terciduk Kompak Lego 10 Saham Ini Saat IHSG Menguat,asing terciduk kompak lego 10 saham ini saat IHSG menguat,2025/03/07,negatif
"Tarik Uang di ATM Gagal Tapi Saldo Berkurang, Ini Solusinya","tarik uang di ATM gagal tapi saldo berkurang , ini solusinya",2024/11/04,netral
"Jadi Wadirut BNI, Berikut Profil Alexandra Askandar","jadi wadirut BNI , berikut profil alexandra askandar",2025/03/27,netral
"The Fed Tahan Suku Bunga, Nikkei Melemah Tipis","the fed tahan suku bunga , nikkei melemah tipis",2025/01/30,negatif
"Segini Gaji Kades dan Sekdes di RI, Anda Minat?","segini gaji kades dan sekdes di RI , anda minat ?",2024/02/03,netral
"Ngekor Bursa Asia, IHSG Dibuka Merana","ngekor bursa asia , IHSG dibuka merana",2024/07/30,negatif
"Breaking: Budi Said Tersangka Penipuan Emas Antam, Ditahan Kejagung","breaking : budi said tersangka penipuan emas antam , ditahan kejagung",2024/01/18,negatif
"Jelang Natal dan Tahun Baru, Begini Tren Utang Pinjol Warga RI","jelang natal dan tahun baru , begini tren utang pinjol warga RI",2024/12/10,netral
"Belajar Dari Jepang, China Bisa Bangkit dari 'Kiamat' Saham","belajar dari jepang , china bisa bangkit dari kiamat saham",2025/01/04,netral
"Jasa Marga (JSMR) Akan Beri Hak Mat Solar Lahan Jalan Tol Rp 3,3 M",jasa marga ( JSMR ) akan beri hak mat solar lahan jalan tol rp 3.3 m,2025/03/18,netral
"Ukraina Kirim Rudal ke Rusia, Harga Minyak Dunia Meroket","ukraina kirim rudal ke rusia , harga minyak dunia meroket",2024/11/21,negatif
"Geger Trump Ditembak, Begini Respons Bursa Asia","geger trump ditembak , begini respons bursa asia",2024/07/15,netral
"IHSG Tiba-Tiba Loyo, Asing Kompak Lego 10 Saham Ini","IHSG tiba-tiba loyo , asing kompak lego 10 saham ini",2024/07/16,negatif
"Meski Muncul Belakangan, Ini Alasan Paylater Perbankan Ungguli Fintech","meski muncul belakangan , ini alasan paylater perbankan ungguli fintech",2024/09/10,netral
"IHSG Mulai Bangkit, Asing Terciduk Ramai-Ramai Beli Saham Ini","IHSG mulai bangkit , asing terciduk ramai-ramai beli saham ini",2024/11/20,positif
Buku Catatan Penembak CEO Asuransi Terbesar AS Terungkap,buku catatan penembak CEO asuransi terbesar AS terungkap,2024/12/12,netral
"Wall Street Dibuka Sumringah, S&P 500 dan Nasdaq Cetak ATH Baru!","wall street dibuka sumringah , SP 500 dan nasdaq cetak ATH baru !",2024/06/12,positif
Muliaman Hadad Serahkan PP & Perpres Danantara ke Mensesneg Pagi Ini,muliaman hadad serahkan PP perpres danantara ke mensesneg pagi ini,2024/11/29,netral
"IHSG Tertekan, Agus Projo: Satu-Satunya Jalan Buyback Tanpa RUPS","IHSG tertekan , agus projo : satu-satunya jalan buyback tanpa RUPS",2025/03/03,negatif
"Terusir dari RI, Pria Ini Balas Dendam Jadi Raja Hotel Dunia","terusir dari RI , pria ini balas dendam jadi raja hotel dunia",2024/02/03,netral
"Banyak Saham IPO Terjun Bebas, Tim Ganjar-Mahfud Bilang Gini","banyak saham IPO terjun bebas , tim ganjar-mahfud bilang gini",2024/01/08,negatif
"IHSG Nyaris Sentuh 7.300-an, Digendong BBRI & BMRI","IHSG nyaris sentuh 7300-an , digendong BBRI BMRI",2024/02/12,positif
Cek Syarat dan Cara Pengajuan KUR BRI Terbaru,cek syarat dan cara pengajuan KUR BRI terbaru,2025/01/30,netral
"Prabowo Lanjut Panggil Calon Menteri-Wamen, Dolar Naik ke Rp 15.575","prabowo lanjut panggil calon menteri-wamen , dolar naik ke rp 15.575",2024/10/15,negatif
"Stimulus China Dorong Permintaan, Harga Minyak Dunia Terbang 5 Hari!","stimulus china dorong permintaan , harga minyak dunia terbang 5 hari !",2025/01/06,positif
"Harga Batu Bara Masih Bergairah, Kok Sahamnya di RI Merana?","harga batu bara masih bergairah , kok sahamnya di RI merana ?",2024/07/23,negatif
"Pelaku Pasar Mulai Profit Taking, Wall Street Dibuka Beragam","pelaku pasar mulai profit taking , wall street dibuka beragam",2024/11/08,negatif
"Gagal Kelola Saham Rp 71 M, Influencer Ini Dicap BEI Belum Kompeten","gagal kelola saham rp 71 M , influencer ini dicap BEI belum kompeten",2024/07/03,negatif
"Produsen Tepung Panir (BBRC) Mau IPO, Incar Dana Rp 61,2 M","produsen tepung panir ( BBRC ) mau IPO , incar dana rp 61.2 m",2024/12/18,positif
"Restrukturisasi Kredit Diperpanjang Buat KUR, OJK Beri Bocorannya","restrukturisasi kredit diperpanjang buat KUR , OJK beri bocorannya",2024/07/29,netral
Sah! Prabowo Subianto Luncurkan Danantara,sah ! prabowo subianto luncurkan danantara,2025/02/24,netral
"Emiten Bank Digital Adu Laba, Satu Masih Rugi","emiten bank digital adu laba , satu masih rugi",2024/03/26,netral
"Kinerja Meleset, Saham Tesla Anjlok 6%","kinerja meleset , saham tesla anjlok 6%",2024/01/25,negatif
30 Asuransi Komitmen Akan Spin-Off Unit Usaha Syariah (UUS),30 asuransi komitmen akan spin-off unit usaha syariah ( UUS ),2024/07/11,netral
BI Ungkap Transaksi Digital Warga RI Tumbuh Double Digit,BI ungkap transaksi digital warga RI tumbuh double digit,2025/02/25,positif
"Pelaku Pasar Tunggu Keputusan BI, Rupiah Melemah ke Rp15.710/US$","pelaku pasar tunggu keputusan BI , rupiah melemah ke rp 15.710us",2024/03/19,negatif
Indonesia Dukung Penerbitan 'Orange Bonds' untuk Kesetaraan Gender,indonesia dukung penerbitan orange bonds untuk kesetaraan gender,2024/07/10,positif
"BPK Ungkap Masalah Keuangan PT Pindad, Ini Temuannya","BPK ungkap masalah keuangan PT pindad , ini temuannya",2024/10/26,negatif
"IHSG Melesat Balik ke 7.300, Asing Borong Saham-Saham Ini","IHSG melesat balik ke 7.300 , asing borong saham-saham ini",2024/11/26,positif
"Sosok Muslim Terkaya, Berharta Rp 36 T Berkat Ikuti Nasihat Orang Tua","sosok muslim terkaya , berharta rp 36 t berkat ikuti nasihat orang tua",2025/03/30,netral
"Terungkap, Ini Penyebab Harga Emas Dunia Cetak Rekor di US$ 3.000","terungkap , ini penyebab harga emas dunia cetak rekor di US 3.000",2025/03/17,netral
"Jualan Mobil Elon Musk Makin Seret, Tapi Cuan Bisnis Karbon Gacor","jualan mobil elon musk makin seret , tapi cuan bisnis karbon gacor",2024/07/24,netral
"Istana Buka Suara Soal Ifan Seventeen Jadi Dirut BUMN ""Si Unyil""","istana buka suara soal ifan seventeen jadi dirut BUMN "" si unyil """,2025/03/14,netral
"Beda Arah Bursa Saham Asia: China & Jepang Terbang, Singapura Ambruk","beda arah bursa saham asia : china jepang terbang , singapura ambruk",2024/05/09,negatif
"Prabowo Resmi Dilantik, Sektor Asuransi Ini Diramal Bakal Ngebut","prabowo resmi dilantik , sektor asuransi ini diramal bakal ngebut",2024/10/21,netral
"Tito Karnavian Jadi Pengganti Mahfud MD, Segini Hartanya","tito karnavian jadi pengganti mahfud MD , segini hartanya",2024/02/02,netral
Holding Ultra Mikro Jadi Sumber Pertumbuhan Baru,holding ultra mikro jadi sumber pertumbuhan baru,2024/10/03,positif
"Jelang Pengumuman BI Rate, Dolar Turun ke Rp16.250","jelang pengumuman BI rate , dolar turun ke rp 16.250",2025/01/14,positif
"Saham Ambruk, Uang Investor Ternyata Pindah ke Sini!","saham ambruk , uang investor ternyata pindah ke sini !",2025/03/19,negatif
"Rupiah Menguat 200 Perak Dalam Sehari, Dolar AS Dihantam ke Rp15.600","rupiah menguat 200 perak dalam sehari , dolar AS dihantam ke rp 15.600",2024/11/08,positif
"AAUI Catat Lonjakan Premi 14,5%, Ditopang Asuransi Harta Benda","AAUI catat lonjakan premi 14.5% , ditopang asuransi harta benda",2024/12/03,positif
"Penuh Tantangan, Ini Fondasi Resiliensi Kinerja BRI","penuh tantangan , ini fondasi resiliensi kinerja BRI",2025/02/23,netral
"RI Bakal Punya Bank Emas, Erick Thohir Ungkap Alasan & Waktunya","RI bakal punya bank emas , erick thohir ungkap alasan waktunya",2025/01/10,netral
Pelunasan Pokok Surat Utang WIKA Diperpanjang,pelunasan pokok surat utang WIKA diperpanjang,2024/02/16,netral
Cerita BRI Restrukturisasi Utang Garuda dan Waskita,cerita BRI restrukturisasi utang garuda dan waskita,2024/10/08,netral
Vikram Sinha & Visi Berdayakan Indonesia Lewat Transformasi Digital,vikram sinha visi berdayakan indonesia lewat transformasi digital,2025/02/05,positif
Bos HK: Penerapan MLFF Belum Cocok di Tol Trans Sumatera,bos HK : penerapan MLFF belum cocok di tol trans sumatera,2024/07/02,netral
OJK dan LPS Perkuat Senjata Buat Awasi Perbankan di RI,OJK dan LPS perkuat senjata buat awasi perbankan di RI,2024/12/24,positif
"BI: Kredit Bank per Juni 2024 Tumbuh 12,36% Yoy",BI : kredit bank per juni 2024 tumbuh 12.36% yoy,2024/07/17,positif
"Deretan Harta Kekayaan 7 Presiden RI, Siapa yang Terkaya & Termiskin?","deretan harta kekayaan 7 presiden RI , siapa yang terkaya termiskin ?",2024/04/12,netral
"NPL Bank Naik, Ini Kata Bos Bank Indonesia","NPL bank naik , ini kata bos bank indonesia",2024/06/20,negatif
"Diundang ke Istana, Begini Sosok Ray Dalio di Mata Prabowo!","diundang ke istana , begini sosok ray dalio di mata prabowo !",2025/03/10,netral
Asing Kompak Lepas Saham Grup Konglomerat Kala IHSG Anjlok,asing kompak lepas saham grup konglomerat kala IHSG anjlok,2025/03/05,negatif
Danantara Buka Opsi Joint Venture Hingga Kelola Dana Asing,danantara buka opsi joint venture hingga kelola dana asing,2025/02/24,netral
"Menang Undian Rp 50 Miliar, Tukang Becak di Jawa Mendadak Miliarder","menang undian rp 50 miliar , tukang becak di jawa mendadak miliarder",2025/01/19,netral
"BPJS Bidik Tempatkan Uang di Luar Negeri, OJK Bilang Begini","BPJS bidik tempatkan uang di luar negeri , OJK bilang begini",2024/11/05,netral
"BNI Cetak Laba Rp 10,69 Triliun per Semester I-2024",BNI cetak laba rp 10.69 triliun per semester I-2024,2024/08/22,positif
"Kasus Perampokan Emas 960 Kg di RI Terungkap, Hanya Gegara Istri","kasus perampokan emas 960 kg di RI terungkap , hanya gegara istri",2024/07/13,negatif
"IHSG Dibuka Galau, Bakal Balik Lagi Ke 7.200-an?","IHSG dibuka galau , bakal balik lagi ke 7200-an ?",2024/11/21,negatif
Kisah Raja Kain di Era Soeharto Kini Longsor Tertimbun Utang,kisah raja kain di era soeharto kini longsor tertimbun utang,2024/02/18,netral
"Wamenkeu Jelaskan 3 Ketakutan Besar Jokowi, Suku Bunga-Kurs","wamenkeu jelaskan 3 ketakutan besar jokowi , suku bunga-kurs",2024/05/06,netral
Salim hingga Prajogo Hadir Sambut Paus Fransiskus di Istana Negara,salim hingga prajogo hadir sambut paus fransiskus di istana negara,2024/09/04,netral
Asing Diam-Diam Borong 10 Saham Ini Kala IHSG Cetak ATH Baru,asing diam-diam borong 10 saham ini kala IHSG cetak ATH baru,2024/08/20,positif
"Warga RI Rajin Simpan Emas, Erick Thohir Tunjuk Lokasinya di sini","warga RI rajin simpan emas , erick thohir tunjuk lokasinya di sini",2025/03/01,netral
"IHSG Balik ke 7.300, Asing Ramai-Ramai Masuk ke 10 Saham Ini","IHSG balik ke 7.300 , asing ramai-ramai masuk ke 10 saham ini",2024/11/07,positif
BRI Borong 7 Penghargaan di Ajang Ini,BRI borong 7 penghargaan di ajang ini,2024/12/08,positif
"Breaking! Jokowi Reshuffle Kabinet, Dolar Turun ke Rp 15.575","breaking ! jokowi reshuffle kabinet , dolar turun ke rp 15.575",2024/08/19,positif
Begini Urgensi Dibentuknya Global Water Fund,begini urgensi dibentuknya global water fund,2024/05/22,netral
"Akhir Pekan IHSG Naik 0,38%, Dikerek Dua Pelat Merah","akhir pekan IHSG naik 0.38% , dikerek dua pelat merah",2025/02/14,positif
"Utang Luar Negeri RI Turun Jadi US$424,8 M",utang luar negeri RI turun jadi us 424.8 m,2025/02/17,positif
Pesan SBY ke Menkeu dan Bos BI Saat Rupiah Tertekan: Tinggalkan Ego!,pesan SBY ke menkeu dan bos BI saat rupiah tertekan : tinggalkan ego !,2025/02/18,netral
"Manoj Punjabi Mau Caplok 80% Saham NETV, Rogoh Rp 1,65 T","manoj punjabi mau caplok 80% saham NETV , rogoh rp 1.65 t",2024/08/29,positif
Asing Pilih Borong 10 Saham Ini Saat IHSG Terpuruk,asing pilih borong 10 saham ini saat IHSG terpuruk,2025/03/24,positif
"Duh! Adidas Tersangkut Skandal, Pegawai di China Gelapkan Jutaan Dolar","duh ! adidas tersangkut skandal , pegawai di china gelapkan jutaan dolar",2024/06/17,negatif
"Target Capex Rp 526 Miliar, ELSA Fokus Kembangkan Hulu Migas","target capex rp 526 miliar , ELSA fokus kembangkan hulu migas",2024/08/27,positif
"Optimis Pasar Kembali Bergairah, Ini Sederet Target BEI di 2025","optimis pasar kembali bergairah , ini sederet target BEI di 2025",2024/11/14,positif
"Menguak Siapa Pemilik Ashta District 8 Jakarta, Ini Sosoknya","menguak siapa pemilik ashta district 8 jakarta , ini sosoknya",2024/12/27,netral
