judul,text,tanggal,sentimen
"Kisah Pria Dipenjara Usai Cuan Rp 27 M, Istri Dipecat dan Minta Cerai","kisah pria dipenjara usai cuan rp 27 M , istri dipecat dan minta cerai",2024/07/13,netral
"IHSG Loyo Setelah Pengumuman PDB RI, Saham Ini Jadi Penekan","IHSG loyo setelah pengumuman PDB RI , saham ini jadi penekan",2024/11/05,negatif
"Pagi-pagi IHSG Ambruk 2% Lebih, Ini Penyebab dan Analisanya","pagi-pagi IHSG ambruk 2% lebih , ini penyebab dan analisanya",2025/03/18,negatif
"Saham Bank BUMN Terbang, BBNI 7,44%, BMRI 7%, BBTN 6,7%, BBRI 5,3%","saham bank BUMN terbang , BBNI 7.44% , BMRI 7% , BBTN 6.7% , BBRI 5.3%",2025/03/26,positif
IHSG Bangkit! 10 Saham Ini Laku Diborong Asing,IHSG bangkit ! 10 saham ini laku diborong asing,2024/12/24,positif
Gubernur BI Sebut Strong Dollar Bikin Asing Kabur dari RI,gubernur BI sebut strong dollar bikin asing kabur dari RI,2024/11/29,negatif
"Tuntun Sekuritas Indonesia Resmi Jadi AB, Ini Pengendalinya","tuntun sekuritas indonesia resmi jadi AB , ini pengendalinya",2024/08/29,netral
AJB Bumiputera 1912 PHK Ratusan Karyawan per Maret 2025,AJB bumiputera 1912 PHK ratusan karyawan per maret 2025,2025/03/04,negatif
"Masuk Usia 129 Tahun, Ini Sederet Pencapaian BRI","masuk usia 129 tahun , ini sederet pencapaian BRI",2024/12/16,positif
"Rumah Ridwan Kamil Diperiksa KPK, Saham BJBR Merosot 1,95%","rumah ridwan kamil diperiksa KPK , saham BJBR merosot 1.95%",2025/03/11,negatif
Penerbitan Global Bond BNI Dinilai Langkah yang Tepat,penerbitan global bond BNI dinilai langkah yang tepat,2024/03/28,positif
"Breaking! Rupiah Perkasa, Dolar Sentuh Rp15.675","breaking ! rupiah perkasa , dolar sentuh rp 15.675",2024/02/02,positif
Siap Disidangkan! Jaksa Agung: Kasus Timah Masuk Babak Akhir,siap disidangkan ! jaksa agung : kasus timah masuk babak akhir,2024/05/29,negatif
"Saham Naik 60% Sepekan, Bos Asuransi MSIG (LIFE) Bilang Gini","saham naik 60% sepekan , bos asuransi MSIG ( LIFE ) bilang gini",2024/09/20,positif
"S&P 500 & Nasdaq Loyo, Terbebani Saham Nvidia yang Ambles 4%","SP 500 nasdaq loyo , terbebani saham nvidia yang ambles 4%",2024/06/21,negatif
Agus Marto Genggam 169.585.462 Saham GOTO,agus marto genggam 169.585.462 saham GOTO,2024/01/12,positif
"Investor Waswas Tunggu Data Penting China, IHSG Dibuka Menguat","investor waswas tunggu data penting china , IHSG dibuka menguat",2024/10/14,positif
"Mengenal Free Float, Aturan yang Jegal BREN dari Indeks FTSE Russel","mengenal free float , aturan yang jegal BREN dari indeks FTSE russel",2024/09/25,netral
"OJK Mau Bikin Anti Scam Center, Apa Itu?","OJK mau bikin anti scam center , apa itu ?",2024/08/02,netral
"Pensiun di Oktober 2024, Jokowi Kantongi Uang Pensiun Segini!","pensiun di oktober 2024 , jokowi kantongi uang pensiun segini !",2024/01/01,netral
"Kena Pajak 40%, Ini Dia Daftar Artis Pemilik Bisnis Karaoke","kena pajak 40% , ini dia daftar artis pemilik bisnis karaoke",2024/01/20,netral
Indeks Kospi Dibuka Melejit Didorong Harapan Fed Pangkas Suku Bunga,indeks kospi dibuka melejit didorong harapan fed pangkas suku bunga,2024/08/12,positif
"Kabar dari AS Bikin Rupiah Melamah, Dolar Terbang ke Rp 16.375","kabar dari AS bikin rupiah melamah , dolar terbang ke rp 16.375",2025/02/03,negatif
Harga Minyak Brent Melemah Usai Serangan Drone di Rusia,harga minyak brent melemah usai serangan drone di rusia,2025/02/18,negatif
Ini Modus Pencucian Uang Paling Populer di Indonesia,ini modus pencucian uang paling populer di indonesia,2024/02/05,netral
"Gagal Happy Weekend, IHSG Merosot Nyaris 1% Lagi","gagal happy weekend , IHSG merosot nyaris 1% lagi",2024/12/13,negatif
"OJK Catat Pinjaman Fintech P2P Lending Tumbuh 29,14% di 2024",OJK catat pinjaman fintech P2P lending tumbuh 29.14% di 2024,2025/02/11,positif
Dana Korupsi di PT Timah Mengalir ke Parpol? Ini Jawab Kejagung!,dana korupsi di PT timah mengalir ke parpol ? ini jawab kejagung !,2024/04/01,negatif
"Bakal Bisa IPO, Bos OJK Mau Bikin BPR Jadi ""Beautiful""","bakal bisa IPO , bos OJK mau bikin BPR jadi "" beautiful """,2024/05/20,positif
Ini Dua Grup Konglomerat di Balik IPO Bangun Kosambi Sukses (CBDK),ini dua grup konglomerat di balik IPO bangun kosambi sukses ( CBDK ),2024/12/18,netral
Ini Cara Baru OJK Perkuat Industri Asuransi di Indonesia,ini cara baru OJK perkuat industri asuransi di indonesia,2024/10/17,positif
"Masuk Masa Ex Date Dividen, Saham ADRO Langsung ARB","masuk masa ex date dividen , saham ADRO langsung ARB",2024/11/28,negatif
"Bitcoin Cetak Rekor Harga Tertinggi, Tembus Rp1,09 Miliar","bitcoin cetak rekor harga tertinggi , tembus rp 1.09 miliar",2024/03/11,positif
"ADRO Akan Bagi Dividen Rp 41 Triliun, Simak Jadwal Lengkapnya","ADRO akan bagi dividen rp 41 triliun , simak jadwal lengkapnya",2024/11/20,positif
Asing Terciduk Lego 10 Saham Ini Kala IHSG Merah Merona,asing terciduk lego 10 saham ini kala IHSG merah merona,2024/12/16,negatif
"Wacana Asuransi TPL Kendaraan di 2025, Airlangga: Belum Kita Bahas","wacana asuransi TPL kendaraan di 2025 , airlangga : belum kita bahas",2024/07/23,netral
"Bank Jago (ARTO) Rombak Pengurus, Direksi dan Komisaris Undur Diri","bank jago ( ARTO ) rombak pengurus , direksi dan komisaris undur diri",2024/11/27,netral
"Ada RDG BI Pekan Ini, Rupiah Dibuka Menguat ke Rp15.840/US$","ada RDG BI pekan ini , rupiah dibuka menguat ke rp 15.840us",2024/11/18,positif
"Investor Menanti Rilis Inflasi AS, Pasar Asia Dibuka Beragam","investor menanti rilis inflasi AS , pasar asia dibuka beragam",2025/01/14,netral
"Jepang Angkat Topi ke RI Soal Ini, Tak Disangka Mau Tiru dan Belajar","jepang angkat topi ke RI soal ini , tak disangka mau tiru dan belajar",2024/05/11,positif
BSI (BRIS) Mau Bikin 50 ATM Emas di Indonesia,BSI ( BRIS ) mau bikin 50 ATM emas di indonesia,2025/03/12,positif
"Laporan Pekerjaan AS Bikin Pasar Optimis, Wall Street Dibuka Naik","laporan pekerjaan AS bikin pasar optimis , wall street dibuka naik",2024/05/03,positif
"Petaka Meikarta, Dulu 'Naik Daun' Kini Sepi Bak 'Kuburan'","petaka meikarta , dulu naik daun kini sepi bak kuburan",2024/01/13,negatif
"Sempat Lama di Level Gocap, Saham Ini Tiba-Tiba Terbang 1070%","sempat lama di level gocap , saham ini tiba-tiba terbang 1070%",2024/10/07,positif
"Saham Konglomerat Bangkit, IHSG Ditutup Naik 1,42%","saham konglomerat bangkit , IHSG ditutup naik 1.42%",2025/03/19,positif
"IHSG Ditutup Longsor 1,49%, Saham Prajogo Pangestu (BREN) Jadi Beban","IHSG ditutup longsor 1.49% , saham prajogo pangestu ( BREN ) jadi beban",2024/05/30,negatif
"Ambisi Prabowo Mau Sulap Singkong Jadi Bensin, Kelapa Sawit Jadi Solar","ambisi prabowo mau sulap singkong jadi bensin , kelapa sawit jadi solar",2024/02/01,netral
"Kelola Rp 71 M Secara Ilegal, Kominfo Blokir Medsos Ahmad Rafif & WBS","kelola rp 71 m secara ilegal , kominfo blokir medsos ahmad rafif WBS",2024/07/08,negatif
"OJK Targetkan Penerimaan Iuran 2025 Rp 8,5 Triliun, Buat Apa Saja?","OJK targetkan penerimaan iuran 2025 rp 8.5 triliun , buat apa saja ?",2024/06/26,netral
Gara-Gara Sembelit Keluarga Ini Cuan Rp 229 Miliar,gara-gara sembelit keluarga ini cuan rp 229 miliar,2024/07/21,netral
"ETF Ethereum Spot Siap Diperdagangkan, Pasar Kripto Pesta Pora","ETF ethereum spot siap diperdagangkan , pasar kripto pesta pora",2024/07/16,positif
Bank BUMN Dilibatkan dalam Koperasi Merah Putih,bank BUMN dilibatkan dalam koperasi merah putih,2025/03/11,positif
"Emiten FCA Fajar Paper (FASW) Jelaskan Transaksi Nego Jumbo Rp 7,52 T",emiten FCA fajar paper ( FASW ) jelaskan transaksi nego jumbo rp 7.52 t,2024/08/22,netral
Jangan Keliru! Begini Perhitungan PPN 12% dalam e-Wallet & e-Money,jangan keliru ! begini perhitungan PPN 12% dalam e-wallet e-money,2024/12/23,netral
"Kembangkan Pasar Batu Bara Metalurgi, ADMR Cuan dari Jepang & China","kembangkan pasar batu bara metalurgi , ADMR cuan dari jepang china",2024/10/17,positif
Lengkap! Ini Daftar 12 Bank Bangkrut Sepanjang 2024,lengkap ! ini daftar 12 bank bangkrut sepanjang 2024,2024/08/11,netral
IHSG Jeblok 6%! Analis Sebut Indonesia Belum Sembuh dari Pandemi,IHSG jeblok 6% ! analis sebut indonesia belum sembuh dari pandemi,2025/03/18,negatif
"Jadi Bos Danantara, Pandu Sjahrir Pamit Mundur dari TOBA","jadi bos danantara , pandu sjahrir pamit mundur dari TOBA",2025/03/10,netral
"IHSG Cetak Rekor Baru Lagi di 7.533, Nilai Transaksi Tembus Rp19 T","IHSG cetak rekor baru lagi di 7.533 , nilai transaksi tembus rp 19 t",2024/08/20,positif
"Beli Rumah Bebas PPN Diperpanjang, Ini Kata Bos BTN (BBTN)","beli rumah bebas PPN diperpanjang , ini kata bos BTN ( BBTN )",2024/09/02,netral
"Fed Effect Memudar, Wall Street Dibuka di Zona Hijau","fed effect memudar , wall street dibuka di zona hijau",2024/04/17,positif
"10 Gudang Emas Terbesar di Dunia, Salah Satunya Ada di RI","10 gudang emas terbesar di dunia , salah satunya ada di RI",2025/02/09,netral
"Gibran Singgung CCS di Debat, Seberapa Efektif Untuk Transisi Energi?","gibran singgung CCS di debat , seberapa efektif untuk transisi energi ?",2024/01/22,netral
"Lengkap! Hasil RDG BI Juli 2024, Suku Bunga Acuan Tetap 6,25%","lengkap ! hasil RDG BI juli 2024 , suku bunga acuan tetap 6.25%",2024/07/17,netral
"Awas Bocor, Ini Data Pribadi yang Dapat Disebar Pinjol Ilegal","awas bocor , ini data pribadi yang dapat disebar pinjol ilegal",2024/08/19,netral
Kisah Robohnya Kerajaan Bisnis Salim Usai Berjaya 3 Dekade,kisah robohnya kerajaan bisnis salim usai berjaya 3 dekade,2024/06/15,netral
"Rupiah Menguat di Akhir Tahun, Dolar AS Turun ke Rp 16.090","rupiah menguat di akhir tahun , dolar AS turun ke rp 16.090",2024/12/31,positif
"Masih Banyak Orang 'Jajan', Sri Mulyani Klaim Ekonomi RI Masih Tumbuh","masih banyak orang jajan , sri mulyani klaim ekonomi RI masih tumbuh",2024/10/18,netral
"IHSG Jadi Happy Weekend, 5 Saham Big Cap Ini yang Bantuin Menguat","IHSG jadi happy weekend , 5 saham big cap ini yang bantuin menguat",2024/05/03,positif
"Profil Simon Tak Leuang Ho, CFO Baru GOTO Asal Hong Kong","profil simon tak leuang ho , CFO baru GOTO asal hong kong",2024/07/18,netral
Pengelola Matahari (LPPF) Buka Suara Soal Penutupan Gerai,pengelola matahari ( LPPF ) buka suara soal penutupan gerai,2024/07/02,netral
IHSG Balik Sumringah Gara-Gara Ini,IHSG balik sumringah gara-gara ini,2024/11/12,positif
"BI Rate Turun, Ekonomi RI Bisa Terselamatkan?","BI rate turun , ekonomi RI bisa terselamatkan ?",2024/09/20,positif
"Rupiah Menguat, Intip Kurs Dolar di 4 Bank Besar RI Hari Ini","rupiah menguat , intip kurs dolar di 4 bank besar RI hari ini",2024/12/05,positif
"Bursa Asia-Pasifik Dibuka Beragam, Investor Masih Waswas","bursa asia-pasifik dibuka beragam , investor masih waswas",2025/02/26,netral
"Pasar Nantikan Kinerja Keuangan Korporasi AS, Bitcoin Cs Kompak Turun","pasar nantikan kinerja keuangan korporasi AS , bitcoin cs kompak turun",2024/10/22,negatif
"Anggota TNI Mendadak Dapat Rp 50 Miliar Semalam, Langsung Jadi OKB","anggota TNI mendadak dapat rp 50 miliar semalam , langsung jadi OKB",2025/01/01,netral
"Antisipasi Ancaman Global, OJK Bakal Lakukan Ini","antisipasi ancaman global , OJK bakal lakukan ini",2024/01/09,netral
"Bank Mandiri Salurkan KUR Rp 32,2 T, Setara 85,87% Target","bank mandiri salurkan KUR rp 32.2 T , setara 85.87% target",2024/10/04,positif
"Prabowo Kasih Makan Siang Gratis, Deretan Saham Ini Siap Banjir Cuan","prabowo kasih makan siang gratis , deretan saham ini siap banjir cuan",2024/02/17,positif
"Usai Ditinggal Dirut, EXCL Umumkan Pengunduran Diri 2 Direktur","usai ditinggal dirut , EXCL umumkan pengunduran diri 2 direktur",2025/01/08,negatif
Bos Adhi Karya Ungkap Perkembangan Terbaru Soal Merger BUMN Karya,bos adhi karya ungkap perkembangan terbaru soal merger BUMN karya,2024/08/28,netral
"BI: Defisit Transaksi Berjalan Kuartal II US$ 3 M Setara 0,9% dari PDB",BI : defisit transaksi berjalan kuartal II US 3 m setara 0.9% dari PDB,2024/08/22,negatif
"Bos BEI Pede IPO 2025 Ramai, Ini Alasannya","bos BEI pede IPO 2025 ramai , ini alasannya",2025/01/02,positif
Harga Minyak Terkoreksi Tipis Usai The Fed Ungkap Kejelasan Cut Rate,harga minyak terkoreksi tipis usai the fed ungkap kejelasan cut rate,2024/08/22,positif
"Asing Bawa Kabur Rp 3,1 Triliun Kala IHSG Ambruk, Lego 10 Saham Ini","asing bawa kabur rp 3.1 triliun kala IHSG ambruk , lego 10 saham ini",2024/10/01,negatif
Happy Hapsoro Tawarkan Tender Offer MINA Rp 25 Per Saham,happy hapsoro tawarkan tender offer MINA rp 25 per saham,2025/01/09,netral
Kisah Kerajaan Bisnis Salim yang Ambruk Dalam Hitungan Hari,kisah kerajaan bisnis salim yang ambruk dalam hitungan hari,2024/05/05,netral
"Bukti Nyata China 'Jajah' Dunia, Siap-Siap Bayar Mahal Layanan Ini","bukti nyata china jajah dunia , siap-siap bayar mahal layanan ini",2024/07/02,netral
"Harga Batu Bara Dunia Mulai Bangkit, Sahamnya di RI Terbang","harga batu bara dunia mulai bangkit , sahamnya di RI terbang",2024/09/12,positif
"Daftar Terbaru Saldo Minimum Bank BCA, Mandiri, BRI, dan BNI","daftar terbaru saldo minimum bank BCA , mandiri , BRI , dan BNI",2024/08/09,netral
"Muhammadiyah Mau Akuisisi KB Bank Syariah, Ini Tanggapan Bos OJK","muhammadiyah mau akuisisi KB bank syariah , ini tanggapan bos OJK",2024/07/15,positif
"Soal Makan Bergizi Gratis, Sri Mulyani Titip Pesan Ini ke Bankir","soal makan bergizi gratis , sri mulyani titip pesan ini ke bankir",2025/01/30,netral
Harga Bitcoin Mendekati US$ 100 Ribu Gara-Gara Hal Ini,harga bitcoin mendekati US 100 ribu gara-gara hal ini,2024/11/20,netral
"Ternyata, Kemarin Dana Asing Rp 2,5 T Keluar dari Bursa Saham RI","ternyata , kemarin dana asing rp 2.5 t keluar dari bursa saham RI",2025/03/19,negatif
"Fokus Genjot Pertumbuhan Pendapatan, Ini Strategi Telkom (TLKM)","fokus genjot pertumbuhan pendapatan , ini strategi telkom ( TLKM )",2024/08/26,netral
"BI Tahan Suku Bunga Acuan, Asing Net Sell Jumbo Rp1,13 T","BI tahan suku bunga acuan , asing net sell jumbo rp 1.13 t",2024/11/22,negatif
Kisah Sukses Habibie Kendalikan Dolar dari Rp16.000 ke Rp6.550,kisah sukses habibie kendalikan dolar dari rp 16.000 ke rp 6.550,2025/02/03,netral
Diam-Diam Asing Banyak Jual Saham Ini,diam-diam asing banyak jual saham ini,2025/01/31,negatif
"Kantongi Izin Private Placement, Ini Penjelasan GOTO","kantongi izin private placement , ini penjelasan GOTO",2024/09/02,netral
"Investor Kecewa! Ada Fokus Baru, Wall Street Dibuka Anjlok","investor kecewa ! ada fokus baru , wall street dibuka anjlok",2024/01/30,negatif
"Sosok ini Dulunya Dokter, Kini Jadi Ratu Judi Dunia","sosok ini dulunya dokter , kini jadi ratu judi dunia",2024/12/28,netral
Sah! PTPP Energi Divestasi Saham Inpola Meka Energi,sah ! PTPP energi divestasi saham inpola meka energi,2024/01/05,positif
"Cek Aturan Baru Debt Collector Pinjol 2024, Nasabah Wajib Tahu","cek aturan baru debt collector pinjol 2024 , nasabah wajib tahu",2024/05/11,netral
Asuransi Prolife Milik Henry Surya Umumkan Tim Likuidasi,asuransi prolife milik henry surya umumkan tim likuidasi,2024/01/24,netral
"Terlempar dari FTSE, Emiten Prajogo (BREN) Ungkap Fakta Ini","terlempar dari FTSE , emiten prajogo ( BREN ) ungkap fakta ini",2024/09/23,netral
"Danantara Meluncur, Ini Respons Jokowi, Luhut, & Chatib Basri","danantara meluncur , ini respons jokowi , luhut , chatib basri",2025/02/19,netral
"Ditopang Wondr, Tabungan BNI (BBNI) Naik 11% Sepanjang 2024","ditopang wondr , tabungan BNI ( BBNI ) naik 11% sepanjang 2024",2025/01/22,positif
"Warga RI Ramai-Ramai Pindah Ke Rokok Murah, Ini Respons Bea Cukai","warga RI ramai-ramai pindah ke rokok murah , ini respons bea cukai",2024/11/02,netral
El Salvador Jadi Negara Terkaya Berkat Bitcoin,el salvador jadi negara terkaya berkat bitcoin,2024/03/12,netral
Simak Waktu-Waktu Terbaik untuk Jual-Beli Saham,simak waktu-waktu terbaik untuk jual-beli saham,2025/03/27,netral
"Danantara Resmi Diluncurkan, Dolar Langsung Turun ke Rp16.270","danantara resmi diluncurkan , dolar langsung turun ke rp 16.270",2025/02/24,positif
"Emiten Milik Konglomerat Happy Hapsoro (RAJA) Lepas 4,66% Saham RATU",emiten milik konglomerat happy hapsoro ( RAJA ) lepas 4.66% saham RATU,2025/03/06,negatif
Cara Putihkan Nama dari Kredit Macet SLIK OJK atau BI Checking di 2025,cara putihkan nama dari kredit macet SLIK OJK atau BI checking di 2025,2025/01/01,netral
"Ini Raja Tambang Batu Bara RI, Punya Harta Ratusan Triliun","ini raja tambang batu bara RI , punya harta ratusan triliun",2024/08/26,netral
IHSG Dibuka Merana Mengekor Bursa Asia dan Wall Street,IHSG dibuka merana mengekor bursa asia dan wall street,2024/11/28,negatif
Begini Cara Membersihkan Nama dari SLIK OJK atau BI Checking,begini cara membersihkan nama dari SLIK OJK atau BI checking,2025/01/25,netral
"Rekening Langsung Ludes, Kenali Modus Baru Maling M-Banking","rekening langsung ludes , kenali modus baru maling m-banking",2024/08/03,netral
"Ada AS & Rupiah, Ini Alasan BI Tahan Suku Bunga Acuan di Level 6%","ada AS rupiah , ini alasan BI tahan suku bunga acuan di level 6%",2024/11/20,netral
"Sentimen dari AS Masih Dominan, Dolar Lanjut Naik ke Rp16.300","sentimen dari AS masih dominan , dolar lanjut naik ke rp 16.300",2024/12/20,negatif
Keluarga Konglomerat Ini Ternyata Bermula dari Jualan Kue Keliling,keluarga konglomerat ini ternyata bermula dari jualan kue keliling,2024/12/09,netral
"Didorong Pilkada, Pertumbuhan Ekonomi RI Diproyeksikan Capai 5,06%","didorong pilkada , pertumbuhan ekonomi RI diproyeksikan capai 5.06%",2024/09/27,positif
Siapa yang Punya Mall Kota Kasablanka? Ternyata Ini Orangnya,siapa yang punya mall kota kasablanka ? ternyata ini orangnya,2024/12/25,netral
"Digadang Bakal Lawan Anies di Pilgub DKI, Segini Harta Andika Perkasa","digadang bakal lawan anies di pilgub DKI , segini harta andika perkasa",2024/07/02,netral
"Tok! Bank Capital (BACA) Punya Pemilik Baru, Ini Profilnya","tok ! bank capital ( BACA ) punya pemilik baru , ini profilnya",2024/11/21,netral
"PMI Manufaktur RI Anjlok, Ini Tanggapan Sri Mulyani!","PMI manufaktur RI anjlok , ini tanggapan sri mulyani !",2024/08/02,negatif
"Saham Adaro Andalan (AADI) Diserbu, Terbang 88% Dalam Lima Hari","saham adaro andalan ( AADI ) diserbu , terbang 88% dalam lima hari",2024/12/10,positif
"Targetkan Nol Emisi 2026, Pupuk Indonesia Sulap Karbon Jadi Ini","targetkan nol emisi 2026 , pupuk indonesia sulap karbon jadi ini",2024/07/04,positif
"Rupiah Anjlok di Hadapan Dolar AS Selama Sepekan, Simak!","rupiah anjlok di hadapan dolar AS selama sepekan , simak !",2024/03/16,negatif
"CEO Indosat Borong Saham Indosat (ISAT), Rogoh Kocek Rp2 M","CEO indosat borong saham indosat ( isat ) , rogoh kocek rp 2 m",2025/02/20,positif
"Bank Jatim Sukses Raih Laba Bersih Rp 437,63 Miliar Hingga Mei 2024",bank jatim sukses raih laba bersih rp 437.63 miliar hingga mei 2024,2024/07/30,positif
"Donald Trump Buka Suara, Harga Minyak Kompak Ambruk 1%","donald trump buka suara , harga minyak kompak ambruk 1%",2025/01/27,negatif
"53 Emiten Ini Belum Sampaikan Laporan Keuangan 2023, Kena Sanksi Bursa","53 emiten ini belum sampaikan laporan keuangan 2023 , kena sanksi bursa",2024/07/03,negatif
Asing Terciduk Lego 10 Saham Ini Kala IHSG Cetak Hattrick,asing terciduk lego 10 saham ini kala IHSG cetak hattrick,2025/02/19,negatif
"14 BUMN Sakit, 6 Perusahaan Sekarat Terancam Disuntik Mati-Ini Namanya","14 BUMN sakit , 6 perusahaan sekarat terancam disuntik mati-ini namanya",2024/06/30,negatif
"Ini 5 Pejabat Kabinet Merah Putih Terkaya, Raffi Ahmad Urutan Berapa?","ini 5 pejabat kabinet merah putih terkaya , raffi ahmad urutan berapa ?",2025/02/09,netral
"BI Rate Dipangkas Jadi 6%, Ini Alasannya!","BI rate dipangkas jadi 6% , ini alasannya !",2024/09/18,positif
"PLN Ajukan Suntikan Dana Negara Rp 3 Triliun Buat ""Setrum"" Ribuan Desa","PLN ajukan suntikan dana negara rp 3 triliun buat "" setrum "" ribuan desa",2024/07/10,positif
"Ini Daftar Terbaru Bunga Deposito BCA, BRI, BNI dan Mandiri","ini daftar terbaru bunga deposito BCA , BRI , BNI dan mandiri",2024/07/12,netral
